2458909.295624	0.000039	0.026923	0.001242
2458909.295663	0.000039	0.027913	0.001246
2458909.295702	0.000039	0.029037	0.001282
2458909.295741	0.000039	0.025974	0.001144
2458909.295780	0.000039	0.026027	0.001144
2458909.295819	0.000039	0.027839	0.001141
2458909.295858	0.000039	0.029541	0.001213
2458909.295897	0.000039	0.027340	0.001251
2458909.295936	0.000039	0.031139	0.001297
2458909.295975	0.000039	0.030179	0.001239
2458909.296014	0.000039	0.025970	0.001155
2458909.296053	0.000039	0.028540	0.001194
2458909.296092	0.000039	0.029974	0.001184
2458909.296131	0.000039	0.027878	0.001173
2458909.296170	0.000039	0.027449	0.001198
2458909.296209	0.000039	0.028435	0.001194
2458909.296248	0.000039	0.026989	0.001194
2458909.296287	0.000039	0.029158	0.001260
2458909.296325	0.000039	0.027923	0.001191
2458909.296364	0.000039	0.029122	0.001148
2458909.296403	0.000039	0.026313	0.001202
2458909.296442	0.000039	0.030202	0.001209
2458909.296481	0.000039	0.030795	0.001179
2458909.296520	0.000039	0.027569	0.001266
2458909.296559	0.000039	0.028150	0.001182
2458909.296598	0.000039	0.026538	0.001219
2458909.296637	0.000039	0.023019	0.001236
2458909.296676	0.000039	0.024223	0.001255
2458909.296715	0.000039	0.021705	0.001196
2458909.296754	0.000039	0.020032	0.001155
2458909.296793	0.000039	0.017737	0.001118
2458909.296832	0.000039	0.010650	0.001079
2458909.296871	0.000039	0.008653	0.001057
2458909.296910	0.000039	0.007620	0.001058
2458909.296949	0.000039	0.004339	0.001060
2458909.296988	0.000039	0.003414	0.001023
2458909.297027	0.000039	0.003473	0.001033
2458909.297066	0.000039	0.001855	0.000968
2458909.297105	0.000039	-0.000498	-0.000927
2458909.297144	0.000039	0.000897	0.000953
2458909.297183	0.000039	0.001137	0.001050
2458909.297222	0.000039	0.001549	0.001032
2458909.297261	0.000039	0.001892	0.000972
2458909.297300	0.000039	0.003368	0.000943
2458909.297339	0.000039	0.002549	0.001005
2458909.297378	0.000039	0.001141	0.000984
2458909.297417	0.000039	0.000501	0.000988
2458909.297456	0.000039	0.000298	0.001029
2458909.297495	0.000039	0.000998	0.001014
2458909.297534	0.000039	0.000213	0.001041
2458909.297573	0.000039	0.001139	0.000945
2458909.297612	0.000039	0.000483	0.000957
2458909.297651	0.000039	0.001139	0.001035
2458909.297690	0.000039	0.000831	0.000979
2458909.297729	0.000039	0.002070	0.001020
2458909.297767	0.000039	-0.000366	-0.001021
2458909.297806	0.000039	-0.000078	-0.000994
2458909.297845	0.000039	0.001546	0.000989
2458909.297884	0.000039	0.001650	0.000887
2458909.297923	0.000039	0.001350	0.000950
2458909.297962	0.000039	0.001483	0.001005
2458909.298001	0.000039	0.001832	0.001086
2458909.298040	0.000039	0.002191	0.001036
2458909.298079	0.000039	0.001035	0.001072
2458909.298118	0.000039	-0.000233	-0.001020
2458909.298157	0.000039	0.001954	0.001031
2458909.298196	0.000039	0.001211	0.001005
2458909.298235	0.000039	0.000293	0.001118
2458909.298274	0.000039	-0.000067	-0.000987
2458909.298313	0.000039	0.002101	0.000991
2458909.298352	0.000039	-0.000984	-0.001025
2458909.298391	0.000039	0.001587	0.001035
2458909.298430	0.000039	0.000862	0.000922
2458909.298469	0.000039	0.001113	0.000994
2458909.298508	0.000039	0.002237	0.001020
2458909.298547	0.000039	0.001274	0.001040
2458909.298586	0.000039	-0.001324	-0.001046
2458909.298625	0.000039	0.000460	0.001034
2458909.298664	0.000039	0.000401	0.001033
2458909.298703	0.000039	0.000914	0.001012
2458909.298742	0.000039	-0.001110	-0.001046
2458909.298781	0.000039	0.000440	0.000945
2458909.298820	0.000039	0.001194	0.000947
2458909.298859	0.000039	0.001398	0.000953
2458909.298898	0.000039	0.000519	0.000979
2458909.298937	0.000039	0.001468	0.001029
2458909.298976	0.000039	0.001643	0.000963
2458909.299015	0.000039	0.002441	0.000924
2458909.299054	0.000039	0.004244	0.001040
2458909.299093	0.000039	0.005352	0.001041
2458909.299132	0.000039	0.005934	0.000999
2458909.299171	0.000039	0.008083	0.001036
2458909.299209	0.000039	0.009768	0.001091
2458909.299248	0.000039	0.009259	0.001164
2458909.299287	0.000039	0.010490	0.001116
2458909.299326	0.000039	0.012032	0.001179
2458909.299365	0.000039	0.012961	0.001117
2458909.299404	0.000039	0.020739	0.001200
2458909.299443	0.000039	0.022444	0.001261
2458909.299482	0.000039	0.024973	0.001283
2458909.299521	0.000039	0.022641	0.001258
2458909.299560	0.000039	0.025459	0.001216
2458909.299599	0.000039	0.026847	0.001297
2458909.299638	0.000039	0.024171	0.001312
2458909.299677	0.000039	0.022592	0.001207
2458909.299716	0.000039	0.026133	0.001230
2458909.299755	0.000039	0.025368	0.001177
2458909.299794	0.000039	0.024868	0.001196
2458909.299833	0.000039	0.024882	0.001236
2458909.299872	0.000039	0.023629	0.001260
2458909.299911	0.000039	0.026241	0.001236
2458909.299950	0.000039	0.024173	0.001272
2458909.299989	0.000039	0.026165	0.001242
2458909.300028	0.000039	0.025696	0.001191
2458909.300067	0.000039	0.025164	0.001262
2458909.300106	0.000039	0.023069	0.001189
2458909.300145	0.000039	0.025339	0.001214
2458909.300184	0.000039	0.025841	0.001234
2458909.300223	0.000039	0.027411	0.001244
2458909.300262	0.000039	0.026090	0.001231
2458909.300301	0.000039	0.026005	0.001281
2458909.300340	0.000039	0.027199	0.001262
2458909.300379	0.000039	0.024587	0.001330
2458909.300418	0.000039	0.024711	0.001215
2458909.300457	0.000039	0.024845	0.001142
2458909.300496	0.000039	0.025175	0.001190
2458909.300535	0.000039	0.026891	0.001196
