2458870.381180	0.000040	0.018781	0.001178
2458870.381220	0.000040	0.021740	0.001189
2458870.381261	0.000040	0.019334	0.001191
2458870.381301	0.000040	0.019243	0.001141
2458870.381341	0.000040	0.022635	0.001226
2458870.381381	0.000040	0.018785	0.001178
2458870.381422	0.000040	0.019448	0.001129
2458870.381462	0.000040	0.017924	0.001161
2458870.381502	0.000040	0.019923	0.001131
2458870.381543	0.000040	0.020142	0.001163
2458870.381583	0.000040	0.016981	0.001199
2458870.381623	0.000040	0.017800	0.001171
2458870.381663	0.000040	0.018380	0.001189
2458870.381704	0.000040	0.021941	0.001219
2458870.381744	0.000040	0.020462	0.001139
2458870.381784	0.000040	0.017997	0.001151
2458870.381824	0.000040	0.018357	0.001101
2458870.381865	0.000040	0.020429	0.001210
2458870.381905	0.000040	0.015681	0.001147
2458870.381945	0.000040	0.019516	0.001151
2458870.381985	0.000040	0.019905	0.001145
2458870.382026	0.000040	0.021656	0.001205
2458870.382066	0.000040	0.018148	0.001179
2458870.382106	0.000040	0.019196	0.001159
2458870.382146	0.000040	0.020277	0.001161
2458870.382187	0.000040	0.015606	0.001122
2458870.382227	0.000040	0.017460	0.001123
2458870.382267	0.000040	0.015558	0.001108
2458870.382307	0.000040	0.015805	0.001061
2458870.382348	0.000040	0.015710	0.001117
2458870.382388	0.000040	0.009878	0.001023
2458870.382428	0.000040	0.006407	0.000980
2458870.382468	0.000040	0.005411	0.001027
2458870.382509	0.000040	0.005528	0.000973
2458870.382549	0.000040	0.001592	0.001099
2458870.382589	0.000040	0.003711	0.001029
2458870.382629	0.000040	0.003612	0.000940
2458870.382670	0.000040	0.001959	0.000950
2458870.382710	0.000040	0.000458	0.000999
2458870.382750	0.000040	0.001954	0.001182
2458870.382790	0.000040	0.002252	0.000970
2458870.382831	0.000040	0.002929	0.000992
2458870.382871	0.000040	0.001655	0.000972
2458870.382911	0.000040	0.000096	0.001006
2458870.382951	0.000040	0.001920	0.000942
2458870.382992	0.000040	-0.002021	-0.001034
2458870.383032	0.000040	0.002607	0.001015
2458870.383072	0.000040	0.002004	0.001002
2458870.383113	0.000040	0.000703	0.001017
2458870.383153	0.000040	0.000328	0.001014
2458870.383193	0.000040	0.003753	0.001008
2458870.383233	0.000040	-0.000612	-0.001015
2458870.383274	0.000040	0.001710	0.000993
2458870.383314	0.000040	0.001850	0.001009
2458870.383354	0.000040	0.004222	0.001045
2458870.383394	0.000040	0.001391	0.001095
2458870.383435	0.000040	0.002944	0.001020
2458870.383475	0.000040	-0.000675	-0.001070
2458870.383515	0.000040	0.003316	0.001142
2458870.383555	0.000040	0.001690	0.000988
2458870.383596	0.000040	0.000007	0.001075
2458870.383636	0.000040	-0.000143	-0.000982
2458870.383676	0.000040	0.000149	0.001012
2458870.383716	0.000040	-0.002006	-0.000944
2458870.383757	0.000040	0.000651	0.001027
2458870.383797	0.000040	0.002063	0.001011
2458870.383837	0.000040	-0.000230	-0.000931
2458870.383877	0.000040	-0.000972	-0.001041
2458870.383918	0.000040	0.001653	0.001012
2458870.383958	0.000040	0.000436	0.000982
2458870.383998	0.000040	0.001813	0.001009
2458870.384038	0.000040	0.001704	0.001012
2458870.384079	0.000040	0.000307	0.000972
2458870.384119	0.000040	-0.000130	-0.001000
2458870.384159	0.000040	-0.000549	-0.000984
2458870.384199	0.000040	0.003266	0.000978
2458870.384240	0.000040	-0.002549	-0.001249
2458870.384280	0.000040	0.001337	0.001028
2458870.384320	0.000040	0.000663	0.001109
2458870.384360	0.000040	0.000664	0.001031
2458870.384401	0.000040	0.000478	0.000970
2458870.384441	0.000040	0.002005	0.001060
2458870.384481	0.000040	0.000951	0.000966
2458870.384521	0.000040	0.002409	0.000942
2458870.384562	0.000040	0.003325	0.001083
2458870.384602	0.000040	0.003052	0.001067
2458870.384642	0.000040	0.001573	0.001035
2458870.384683	0.000040	0.003863	0.001016
2458870.384723	0.000040	0.002095	0.001057
2458870.384763	0.000040	0.006756	0.001083
2458870.384803	0.000040	0.006419	0.001054
2458870.384844	0.000040	0.005860	0.001207
2458870.384884	0.000040	0.009544	0.001046
2458870.384924	0.000040	0.009691	0.001043
2458870.384964	0.000040	0.009806	0.001147
2458870.385005	0.000040	0.014792	0.001094
2458870.385045	0.000040	0.017014	0.001067
2458870.385085	0.000040	0.016276	0.001138
2458870.385125	0.000040	0.019724	0.001149
2458870.385166	0.000040	0.018148	0.001107
2458870.385206	0.000040	0.013431	0.001188
2458870.385246	0.000040	0.018460	0.001153
2458870.385286	0.000040	0.017434	0.001159
2458870.385327	0.000040	0.015289	0.001178
2458870.385367	0.000040	0.019041	0.001118
2458870.385407	0.000040	0.017346	0.001164
2458870.385447	0.000040	0.016829	0.001162
2458870.385488	0.000040	0.019897	0.001081
2458870.385528	0.000040	0.021078	0.001202
2458870.385568	0.000040	0.019859	0.001135
2458870.385608	0.000040	0.017850	0.001172
2458870.385649	0.000040	0.019654	0.001129
2458870.385689	0.000040	0.020301	0.001144
2458870.385729	0.000040	0.020935	0.001215
2458870.385769	0.000040	0.020913	0.001222
2458870.385810	0.000040	0.018523	0.001165
2458870.385850	0.000040	0.016123	0.001189
2458870.385890	0.000040	0.020386	0.001131
2458870.385930	0.000040	0.021085	0.001167
2458870.385971	0.000040	0.020606	0.001203
2458870.386011	0.000040	0.023174	0.001187
2458870.386051	0.000040	0.017551	0.001183
2458870.386091	0.000040	0.017630	0.001113
2458870.386132	0.000040	0.017881	0.001156
